Unnamed: 0,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
,16858.0,21.0,tcp,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14024.0,16866.0,21.0,tcp,-,5e-06,,1.0,1.0,0.0,199728.761905,,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,60.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,,1.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,64.0,
14026.0,16868.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,,64.0,0.0,64.0,
14113.0,16955.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,
14120.0,16962.0,21.0,tcp,-,5e-06,,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14128.0,16970.0,21.0,tcp,-,4e-06,1.0,,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
14129.0,16971.0,21.0,tcp,-,5e-06,1.0,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,,0.0,64.0,0.0,64.0,
14133.0,16975.0,21.0,tcp,,5e-06,1.0,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,,1.0,120.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14137.0,16979.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,120.0,120.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14145.0,16987.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
14163.0,,21.0,tcp,-,4e-06,1.0,1.0,,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,,,20.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14170.0,17012.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14173.0,17015.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14185.0,17027.0,21.0,tcp,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14196.0,17038.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,60.0,84.852814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,,
14202.0,17044.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,,0.0,0.0,0.0,,0.0,0.0,64.0,0.0,64.0,
14210.0,,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,,1.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14258.0,17100.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.814697,,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14260.0,17102.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,,0.0,0.0,0.0,0.0,0.0,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14310.0,17152.0,21.0,tcp,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14311.0,17153.0,21.0,tcp,-,4e-06,,1.0,1.0,0.0,246723.764706,246723.764706,,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,64.0,
14327.0,17169.0,21.0,tcp,-,217283.35578,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,,,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14355.0,17197.0,21.0,tcp,-,4e-06,1.0,,1.0,0.0,246723.764706,246723.764706,,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.053116,,4.053116,4.053116,,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14395.0,17237.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,,0.0,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14425.0,17267.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.814697,3.814697,,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,
14428.0,17270.0,21.0,tcp,-,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
,17297.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
14501.0,17343.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,120.0,120.0,120.0,0.0,0.0,,,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,,0.0,64.0,0.0,64.0,
14567.0,17410.0,21.0,tcp,-,9e-06,1.0,1.0,1.0,0.0,113359.567568,,226719.135135,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821487,8.821487,8.821487,8.821487,0.0,13603148.108108,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.821487,8.821487,8.821487,8.821487,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14575.0,17418.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,120.0,120.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
14580.0,17423.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,120.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
,17472.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,,,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,,
14640.0,17483.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14647.0,17490.0,21.0,tcp,-,4e-06,1.0,1.0,,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
,17500.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
14662.0,17505.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,262144.0,262144.0,524288.0,1.0,20.0,,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.814697,3.814697,3.814697,3.814697,0.0,31457280.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697,3.814697,3.814697,3.814697,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,
14692.0,17535.0,21.0,tcp,-,5e-06,1.0,1.0,1.0,0.0,199728.761905,199728.761905,399457.52381,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,23967451.428571,1.0,1.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0067900000000005,5.0067900000000005,5.0067900000000005,5.0067900000000005,0.0,0.0,,,0.0,0.0,64.0,0.0,64.0,
14740.0,17583.0,21.0,tcp,-,4e-06,1.0,1.0,1.0,0.0,246723.764706,246723.764706,493447.529412,1.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,60.0,84.852814,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,29606851.764706,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053116,4.053116,4.053116,4.053116,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,
